src,dst,Packet_Size,Protocol,Encryption_Type,Packet_Delay(ms),Attack_label
Node_7,Node_12,1396,TCP,AES-192,10.18,Normal
Node_3,Node_4,486,TCP,AES-256,13.26,Normal
Node_14,Node_16,122,UDP,AES-256,1.84,Drop_Attack
Node_10,Node_1,433,UDP,AES-128,12.4,Normal
Node_6,Node_10,256,TCP,AES-128,4.72,Normal
Node_8,Node_6,544,UDP,AES-192,14.11,Normal
Node_1,Node_5,1178,TCP,AES-256,5.19,Normal
Node_10,Node_9,408,UDP,AES-256,13.46,Normal
Node_9,Node_5,1434,TCP,AES-128,15.53,Normal
Node_8,Node_13,78,UDP,AES-192,14.31,Normal
Node_3,Node_5,1432,UDP,AES-256,11.26,Drop_Attack
Node_9,Node_1,1318,UDP,AES-128,8.84,Normal
Node_12,Node_7,1335,TCP,AES-128,7.12,Normal
Node_11,Node_10,1367,TCP,AES-192,17.36,Normal
Node_3,Node_2,1105,TCP,AES-192,6.5,Normal
Node_3,Node_1,1380,TCP,AES-192,4.81,Normal
Node_20,Node_9,435,TCP,AES-128,13.33,Normal
Node_6,Node_9,1047,UDP,AES-256,6.02,Normal
Node_19,Node_14,1292,TCP,AES-128,5.25,Normal
Node_8,Node_9,1164,UDP,AES-128,2.78,Normal
Node_3,Node_4,1344,TCP,AES-256,7.59,Normal
Node_20,Node_8,689,TCP,AES-192,9.59,Normal
Node_5,Node_11,68,UDP,AES-192,11.22,Normal
Node_17,Node_7,617,UDP,AES-128,14.76,Normal
Node_10,Node_18,1167,TCP,AES-128,12.63,Normal
Node_16,Node_12,273,UDP,AES-192,9.05,Normal
Node_9,Node_2,1103,UDP,AES-192,9.01,Normal
Node_6,Node_11,574,TCP,AES-192,12.55,Normal
Node_5,Node_19,739,UDP,AES-128,16.36,Normal
Node_7,Node_12,108,UDP,AES-128,10.63,Normal
Node_18,Node_17,1336,UDP,AES-256,7.65,Normal
Node_16,Node_1,573,UDP,AES-256,5.04,Normal
Node_14,Node_10,733,TCP,AES-192,2.77,Normal
Node_16,Node_13,736,TCP,AES-192,13.33,Normal
Node_18,Node_17,476,TCP,AES-128,12.89,Normal
Node_19,Node_11,625,TCP,AES-256,12.89,Normal
Node_15,Node_7,626,UDP,AES-256,9.36,Normal
Node_13,Node_14,1121,UDP,AES-192,17.03,Normal
Node_18,Node_20,592,UDP,AES-128,7.58,Normal
Node_4,Node_16,1498,TCP,AES-192,14.78,Normal
Node_3,Node_10,1336,UDP,AES-128,9.81,Replay_Attack
Node_9,Node_16,274,UDP,AES-192,6.96,Normal
Node_12,Node_15,949,UDP,AES-128,12.96,Normal
Node_3,Node_19,1098,UDP,AES-128,12.05,Normal
Node_13,Node_17,1420,UDP,AES-192,11.78,Normal
Node_6,Node_8,645,TCP,AES-192,10.41,Normal
Node_14,Node_20,1123,UDP,AES-128,9.81,Normal
Node_9,Node_12,98,UDP,AES-192,21.94,Normal
Node_19,Node_8,1056,UDP,AES-192,15.92,Blackhole_Attack
Node_9,Node_6,1212,UDP,AES-128,13.61,Normal
Node_18,Node_20,407,UDP,AES-192,10.56,Replay_Attack
Node_11,Node_2,1461,TCP,AES-256,15.04,Normal
Node_16,Node_14,417,UDP,AES-192,12.59,Normal
Node_3,Node_15,574,UDP,AES-256,10.13,Normal
Node_14,Node_19,170,UDP,AES-128,8.48,Normal
Node_12,Node_8,102,TCP,AES-128,9.6,Normal
Node_5,Node_16,1188,UDP,AES-256,0.1,Normal
Node_20,Node_7,67,UDP,AES-256,11.05,Normal
Node_12,Node_5,1066,UDP,AES-192,7.56,Normal
Node_16,Node_2,506,UDP,AES-192,17.96,Normal
Node_2,Node_8,929,TCP,AES-192,10.1,Normal
Node_10,Node_7,1351,UDP,AES-192,4.06,Normal
Node_20,Node_13,564,TCP,AES-128,9.75,Normal
Node_5,Node_8,519,UDP,AES-192,4.77,Normal
Node_3,Node_17,161,UDP,AES-128,12.37,Normal
Node_15,Node_10,637,UDP,AES-192,11.45,Normal
Node_14,Node_6,1446,UDP,AES-128,14.79,Normal
Node_13,Node_16,1166,UDP,AES-256,6.05,Blackhole_Attack
Node_18,Node_16,1079,UDP,AES-192,10.17,Normal
Node_12,Node_9,1465,UDP,AES-256,3.17,Normal
Node_10,Node_18,748,TCP,AES-256,13.51,Normal
Node_7,Node_16,1005,UDP,AES-128,12.59,Normal
Node_8,Node_17,861,UDP,AES-192,12.48,Normal
Node_10,Node_1,607,TCP,AES-128,10.01,Normal
Node_16,Node_14,1020,UDP,AES-128,12.07,Normal
Node_15,Node_12,473,UDP,AES-128,18.02,Drop_Attack
Node_7,Node_2,1337,TCP,AES-128,8.57,Normal
Node_2,Node_20,632,TCP,AES-192,10.69,Normal
Node_12,Node_18,371,TCP,AES-256,4.57,Normal
Node_9,Node_12,564,UDP,AES-256,5.66,Normal
Node_12,Node_8,764,TCP,AES-128,10.49,Normal
Node_5,Node_15,944,TCP,AES-256,15.52,Normal
Node_1,Node_3,596,UDP,AES-128,8.72,Normal
Node_19,Node_3,207,TCP,AES-256,8.82,Normal
Node_10,Node_20,1427,UDP,AES-192,7.97,Blackhole_Attack
Node_20,Node_17,1226,UDP,AES-192,7.33,Normal
Node_3,Node_19,272,UDP,AES-256,11.47,Normal
Node_15,Node_9,886,UDP,AES-128,2.51,Normal
Node_10,Node_17,982,UDP,AES-128,16.4,Normal
Node_14,Node_18,1061,TCP,AES-192,6.67,Normal
Node_19,Node_14,882,UDP,AES-256,13.61,Normal
Node_20,Node_1,827,TCP,AES-192,3.65,Normal
Node_20,Node_19,831,TCP,AES-256,13.34,Normal
Node_3,Node_10,400,TCP,AES-256,13.36,Normal
Node_6,Node_20,444,UDP,AES-192,11.92,Normal
Node_1,Node_12,633,UDP,AES-256,5.03,Normal
Node_18,Node_14,421,TCP,AES-128,11.25,Normal
Node_12,Node_3,506,TCP,AES-256,4.08,Normal
Node_2,Node_11,1056,UDP,AES-192,8.74,Normal
Node_7,Node_19,1273,TCP,AES-192,15.15,Normal
Node_17,Node_11,407,UDP,AES-192,13.98,Normal
Node_10,Node_5,69,TCP,AES-192,10.08,Normal
Node_10,Node_4,98,TCP,AES-256,5.13,Normal
Node_17,Node_16,1385,TCP,AES-192,13.23,Normal
Node_18,Node_14,911,UDP,AES-192,10.1,Normal
Node_4,Node_8,248,TCP,AES-192,0.1,Blackhole_Attack
Node_5,Node_13,1116,UDP,AES-128,13.91,Normal
Node_14,Node_11,1158,TCP,AES-192,9.88,Normal
Node_20,Node_17,1165,UDP,AES-256,16.01,Normal
Node_4,Node_17,1191,UDP,AES-192,4.52,Normal
Node_20,Node_2,1246,UDP,AES-256,0.1,Normal
Node_3,Node_7,1198,UDP,AES-192,11.4,Normal
Node_17,Node_4,835,UDP,AES-192,11.46,Normal
Node_6,Node_8,1165,TCP,AES-128,1.55,Normal
Node_10,Node_19,1235,TCP,AES-256,5.11,Normal
Node_2,Node_3,465,TCP,AES-192,23.78,Normal
Node_7,Node_10,324,TCP,AES-192,8.47,Normal
Node_4,Node_13,1240,UDP,AES-256,13.65,Normal
Node_2,Node_20,272,TCP,AES-128,6.75,Normal
Node_5,Node_17,459,UDP,AES-128,0.1,Normal
Node_10,Node_14,244,TCP,AES-128,9.15,Blackhole_Attack
Node_7,Node_2,192,UDP,AES-128,8.67,Replay_Attack
Node_10,Node_1,985,UDP,AES-256,8,Blackhole_Attack
Node_2,Node_15,802,UDP,AES-256,9.43,Normal
Node_11,Node_16,897,UDP,AES-128,11.32,Normal
Node_10,Node_12,685,TCP,AES-256,9.25,Normal
Node_6,Node_20,265,TCP,AES-192,3.68,Normal
Node_20,Node_9,762,TCP,AES-128,12.43,Normal
Node_3,Node_5,110,UDP,AES-128,0.25,Normal
Node_13,Node_14,1477,TCP,AES-128,0.1,Blackhole_Attack
Node_5,Node_7,1424,UDP,AES-128,13.7,Normal
Node_4,Node_14,1160,TCP,AES-192,12.54,Normal
Node_5,Node_6,1471,TCP,AES-256,9.71,Normal
Node_12,Node_14,413,UDP,AES-256,3.02,Normal
Node_13,Node_5,126,TCP,AES-256,6.46,Normal
Node_19,Node_3,71,TCP,AES-192,8.69,Normal
Node_5,Node_13,1072,TCP,AES-128,2.02,Normal
Node_15,Node_2,476,TCP,AES-128,6.3,Blackhole_Attack
Node_9,Node_19,759,UDP,AES-256,13.26,Replay_Attack
Node_4,Node_6,1313,UDP,AES-128,17.14,Normal
Node_6,Node_2,742,TCP,AES-256,7.9,Normal
Node_17,Node_13,96,UDP,AES-128,13.78,Normal
Node_1,Node_7,436,UDP,AES-128,0.43,Normal
Node_12,Node_10,1041,UDP,AES-192,13.3,Normal
Node_13,Node_11,149,TCP,AES-192,5.98,Normal
Node_17,Node_20,1098,UDP,AES-192,11.54,Normal
Node_9,Node_7,136,TCP,AES-192,8.76,Normal
Node_12,Node_15,339,TCP,AES-256,16.6,Normal
Node_17,Node_18,1109,UDP,AES-256,5.63,Normal
Node_12,Node_15,1491,TCP,AES-128,13.14,Normal
Node_2,Node_15,1389,TCP,AES-128,8.6,Normal
Node_1,Node_4,264,TCP,AES-256,9.21,Normal
Node_9,Node_17,1270,UDP,AES-256,9.08,Normal
Node_3,Node_20,1324,TCP,AES-128,5.77,Normal
Node_7,Node_12,312,UDP,AES-256,9.93,Normal
Node_11,Node_8,1211,TCP,AES-256,9.69,Normal
Node_10,Node_3,1270,TCP,AES-192,11.21,Normal
Node_19,Node_2,804,TCP,AES-192,10.42,Normal
Node_18,Node_8,1269,UDP,AES-128,13.99,Normal
Node_14,Node_17,504,TCP,AES-256,14.62,Normal
Node_8,Node_5,1410,UDP,AES-192,4.75,Blackhole_Attack
Node_17,Node_18,891,UDP,AES-192,14.34,Normal
Node_5,Node_20,405,UDP,AES-256,4.07,Normal
Node_18,Node_6,389,TCP,AES-256,12.94,Normal
Node_1,Node_5,1143,TCP,AES-128,13.1,Normal
Node_7,Node_2,958,UDP,AES-192,0.44,Normal
Node_10,Node_15,1057,UDP,AES-256,10.46,Normal
Node_1,Node_14,634,UDP,AES-256,7.66,Normal
Node_9,Node_10,1240,UDP,AES-256,6.21,Normal
Node_5,Node_3,537,UDP,AES-256,16.75,Normal
Node_16,Node_11,769,UDP,AES-256,6.73,Normal
Node_17,Node_16,626,UDP,AES-192,5.97,Blackhole_Attack
Node_10,Node_18,854,TCP,AES-192,10.38,Normal
Node_4,Node_5,1327,UDP,AES-192,13.43,Normal
Node_8,Node_10,1319,UDP,AES-192,9.29,Normal
Node_3,Node_13,1377,UDP,AES-192,15.83,Normal
Node_20,Node_13,966,UDP,AES-128,12.65,Normal
Node_1,Node_3,1222,TCP,AES-192,0.1,Normal
Node_6,Node_2,289,UDP,AES-128,7.35,Normal
Node_3,Node_12,1242,UDP,AES-256,7.19,Normal
Node_6,Node_10,360,TCP,AES-256,12.4,Normal
Node_18,Node_7,689,TCP,AES-192,0.1,Normal
Node_18,Node_2,1226,UDP,AES-192,22.75,Normal
Node_2,Node_4,1361,TCP,AES-192,12.66,Replay_Attack
Node_10,Node_19,74,TCP,AES-192,10.74,Normal
Node_15,Node_8,831,UDP,AES-192,15.91,Normal
Node_16,Node_4,772,UDP,AES-192,21.72,Normal
Node_1,Node_13,565,TCP,AES-192,14.35,Drop_Attack
Node_9,Node_14,1360,TCP,AES-192,14.74,Blackhole_Attack
Node_7,Node_14,1490,UDP,AES-256,10.65,Normal
Node_4,Node_6,1150,UDP,AES-192,9.29,Normal
Node_5,Node_18,810,TCP,AES-128,7.62,Normal
Node_12,Node_11,1393,TCP,AES-256,5.87,Normal
Node_1,Node_17,993,UDP,AES-192,6.56,Normal
Node_3,Node_7,855,TCP,AES-192,3.25,Normal
Node_20,Node_12,878,UDP,AES-256,9.62,Normal
Node_10,Node_14,69,UDP,AES-256,1.58,Normal
Node_1,Node_17,767,TCP,AES-256,10.95,Normal
Node_19,Node_20,268,TCP,AES-192,9.82,Normal
Node_12,Node_3,377,UDP,AES-192,10.73,Drop_Attack
Node_6,Node_12,485,TCP,AES-192,7.39,Normal
Node_20,Node_18,428,TCP,AES-256,25.38,Normal
Node_11,Node_20,1038,UDP,AES-192,16.8,Normal
Node_12,Node_14,717,TCP,AES-192,3.78,Drop_Attack
Node_20,Node_9,1392,TCP,AES-256,11.16,Normal
Node_8,Node_15,1163,UDP,AES-256,6.96,Normal
Node_11,Node_15,1218,TCP,AES-128,4.93,Normal
Node_19,Node_9,1318,TCP,AES-192,3.3,Normal
Node_8,Node_11,294,UDP,AES-128,12.16,Normal
Node_15,Node_16,319,TCP,AES-256,6.59,Replay_Attack
Node_9,Node_16,995,TCP,AES-192,14.84,Normal
Node_9,Node_8,1422,TCP,AES-256,14.97,Normal
Node_18,Node_16,337,TCP,AES-192,16.87,Normal
Node_15,Node_18,753,UDP,AES-192,5.74,Drop_Attack
Node_16,Node_10,259,UDP,AES-256,12.38,Normal
Node_12,Node_16,502,UDP,AES-128,13.16,Normal
Node_5,Node_19,815,UDP,AES-192,7.63,Normal
Node_19,Node_12,1059,UDP,AES-192,6.14,Normal
Node_17,Node_4,1402,UDP,AES-192,18.05,Blackhole_Attack
Node_9,Node_4,460,UDP,AES-128,11.14,Normal
Node_10,Node_16,67,UDP,AES-128,13.18,Normal
Node_9,Node_14,1278,UDP,AES-256,5.89,Normal
Node_9,Node_17,1435,UDP,AES-256,3.9,Normal
Node_8,Node_11,318,UDP,AES-256,7.15,Normal
Node_11,Node_2,1125,TCP,AES-192,9.38,Normal
Node_12,Node_14,139,TCP,AES-192,4.68,Blackhole_Attack
Node_4,Node_1,223,UDP,AES-192,9.95,Normal
Node_1,Node_3,278,UDP,AES-256,1.56,Drop_Attack
Node_9,Node_20,132,UDP,AES-256,4.4,Normal
Node_20,Node_6,1147,UDP,AES-192,13.35,Normal
Node_13,Node_5,288,UDP,AES-256,13.02,Normal
Node_8,Node_19,1262,UDP,AES-192,8.04,Normal
Node_8,Node_13,469,UDP,AES-192,4.91,Normal
Node_12,Node_13,1143,UDP,AES-128,4.86,Normal
Node_15,Node_5,336,TCP,AES-192,8.13,Normal
Node_7,Node_9,771,TCP,AES-128,13.22,Normal
Node_3,Node_10,452,TCP,AES-256,14.64,Normal
Node_10,Node_6,1072,UDP,AES-256,7.52,Normal
Node_13,Node_8,706,UDP,AES-256,4.23,Normal
Node_19,Node_14,968,TCP,AES-256,11.34,Normal
Node_1,Node_8,1431,TCP,AES-256,5.88,Drop_Attack
Node_8,Node_13,1351,UDP,AES-192,7.41,Normal
Node_5,Node_14,115,TCP,AES-192,16.63,Normal
Node_14,Node_8,1028,UDP,AES-256,14.14,Normal
Node_3,Node_6,1101,UDP,AES-192,10.79,Normal
Node_4,Node_3,322,TCP,AES-128,3.64,Normal
Node_6,Node_3,604,TCP,AES-192,11.06,Normal
Node_13,Node_3,285,UDP,AES-256,15.31,Normal
Node_5,Node_12,1331,UDP,AES-192,8.12,Normal
Node_11,Node_16,604,UDP,AES-192,16.76,Normal
Node_7,Node_6,831,UDP,AES-192,16.46,Normal
Node_3,Node_5,1130,TCP,AES-256,18.32,Normal
Node_11,Node_3,501,UDP,AES-192,11.53,Normal
Node_1,Node_12,359,TCP,AES-128,12.94,Normal
Node_18,Node_4,1477,TCP,AES-192,17.07,Normal
Node_14,Node_18,680,TCP,AES-256,12.24,Normal
Node_9,Node_17,228,UDP,AES-192,7.49,Normal
Node_6,Node_1,216,UDP,AES-256,7.76,Normal
Node_7,Node_9,726,UDP,AES-128,11.19,Normal
Node_4,Node_7,971,TCP,AES-256,3.55,Normal
Node_13,Node_1,464,TCP,AES-256,9.28,Normal
Node_13,Node_10,1023,UDP,AES-128,15.48,Normal
Node_1,Node_15,1418,UDP,AES-192,0.1,Blackhole_Attack
Node_15,Node_13,359,UDP,AES-128,17.67,Normal
Node_16,Node_3,1367,UDP,AES-128,15.61,Normal
Node_16,Node_5,149,UDP,AES-256,7.7,Normal
Node_17,Node_13,1212,TCP,AES-256,12.72,Normal
Node_17,Node_13,1240,TCP,AES-128,10.02,Normal
Node_6,Node_14,673,UDP,AES-192,16.15,Normal
Node_14,Node_16,675,TCP,AES-256,14.91,Normal
Node_13,Node_2,725,TCP,AES-256,3,Normal
Node_13,Node_9,1229,TCP,AES-256,12.94,Normal
Node_16,Node_1,533,UDP,AES-128,8.97,Normal
Node_4,Node_16,1462,TCP,AES-128,10.41,Normal
Node_12,Node_19,1239,TCP,AES-128,6.36,Normal
Node_18,Node_5,1250,UDP,AES-192,18.74,Normal
Node_15,Node_9,422,TCP,AES-192,15.2,Normal
Node_3,Node_9,1369,UDP,AES-256,6.3,Drop_Attack
Node_13,Node_1,351,TCP,AES-128,3.33,Normal
Node_1,Node_19,1108,UDP,AES-192,8.07,Normal
Node_17,Node_1,353,TCP,AES-128,12.17,Normal
Node_12,Node_19,536,UDP,AES-128,11.2,Normal
Node_20,Node_3,72,UDP,AES-192,16.27,Normal
Node_11,Node_3,1047,UDP,AES-192,13.95,Normal
Node_13,Node_20,509,UDP,AES-128,14.85,Replay_Attack
Node_10,Node_2,245,TCP,AES-256,11.63,Normal
Node_3,Node_20,740,UDP,AES-256,3.05,Normal
Node_19,Node_16,1223,TCP,AES-128,9.02,Normal
Node_20,Node_15,268,UDP,AES-192,15.3,Drop_Attack
Node_7,Node_2,771,UDP,AES-256,9.74,Normal
Node_2,Node_20,685,TCP,AES-128,12.52,Normal
Node_13,Node_1,739,TCP,AES-192,8.41,Normal
Node_8,Node_19,1273,UDP,AES-128,4.85,Normal
Node_13,Node_19,594,TCP,AES-256,9.38,Normal
Node_13,Node_16,1015,UDP,AES-128,11.55,Drop_Attack
Node_11,Node_20,995,TCP,AES-128,6.72,Normal
Node_16,Node_8,155,TCP,AES-128,8.82,Normal
Node_19,Node_14,988,UDP,AES-192,5.3,Normal
Node_9,Node_12,302,TCP,AES-192,15.6,Normal
Node_18,Node_2,1265,UDP,AES-256,8.53,Normal
Node_15,Node_7,303,TCP,AES-192,17.26,Normal
Node_11,Node_10,396,UDP,AES-128,17.64,Normal
Node_19,Node_12,1251,UDP,AES-192,9.59,Normal
Node_4,Node_5,284,TCP,AES-192,4.96,Normal
Node_19,Node_16,867,UDP,AES-192,0.1,Normal
Node_12,Node_15,763,UDP,AES-128,2.64,Normal
Node_15,Node_5,404,UDP,AES-256,3.13,Normal
Node_10,Node_18,755,UDP,AES-256,16.89,Replay_Attack
Node_20,Node_17,592,UDP,AES-256,10.58,Normal
Node_14,Node_1,952,UDP,AES-256,11.95,Normal
Node_20,Node_6,1395,UDP,AES-128,0.1,Normal
Node_5,Node_15,1186,UDP,AES-128,4.01,Normal
Node_15,Node_16,998,UDP,AES-256,14.44,Normal
Node_2,Node_8,1230,UDP,AES-128,11.43,Normal
Node_16,Node_15,1270,TCP,AES-256,9.26,Normal
Node_15,Node_3,1436,TCP,AES-128,12.82,Normal
Node_8,Node_13,316,TCP,AES-256,18.18,Normal
Node_6,Node_7,1417,TCP,AES-192,8.89,Normal
Node_6,Node_11,477,TCP,AES-128,10.35,Normal
Node_8,Node_2,357,TCP,AES-256,10.96,Normal
Node_8,Node_10,637,UDP,AES-128,21.96,Normal
Node_1,Node_14,1223,UDP,AES-256,0.1,Normal
Node_1,Node_14,1317,UDP,AES-256,13.42,Drop_Attack
Node_13,Node_11,351,UDP,AES-128,9.43,Drop_Attack
Node_2,Node_3,847,UDP,AES-192,12.83,Normal
Node_18,Node_11,652,UDP,AES-192,6.71,Normal
Node_4,Node_20,1357,TCP,AES-192,9.76,Normal
Node_12,Node_10,357,TCP,AES-192,13.56,Normal
Node_15,Node_14,683,TCP,AES-192,25.56,Normal
Node_1,Node_17,1205,UDP,AES-256,14.04,Normal
Node_15,Node_19,876,TCP,AES-256,5.76,Normal
Node_8,Node_20,330,TCP,AES-128,7.88,Normal
Node_3,Node_17,134,TCP,AES-256,7.73,Normal
Node_11,Node_19,885,UDP,AES-128,1.02,Normal
Node_19,Node_5,1169,UDP,AES-256,8.35,Normal
Node_16,Node_6,1127,UDP,AES-128,13.66,Normal
Node_3,Node_10,386,UDP,AES-256,3.63,Normal
Node_14,Node_6,1244,TCP,AES-192,15.24,Normal
Node_19,Node_13,698,UDP,AES-128,12.44,Normal
Node_8,Node_7,438,TCP,AES-192,6.33,Drop_Attack
Node_2,Node_7,1143,UDP,AES-192,9.29,Normal
Node_3,Node_6,107,TCP,AES-256,17.99,Normal
Node_1,Node_4,1065,UDP,AES-192,13.67,Normal
Node_9,Node_3,879,UDP,AES-256,10.04,Normal
Node_5,Node_3,177,UDP,AES-192,8.81,Normal
Node_15,Node_11,1395,TCP,AES-128,10.38,Normal
Node_13,Node_20,980,UDP,AES-192,7.44,Normal
Node_2,Node_9,879,TCP,AES-192,0.1,Normal
Node_11,Node_10,1175,TCP,AES-128,20.21,Drop_Attack
Node_16,Node_5,551,TCP,AES-192,10.78,Normal
Node_1,Node_15,164,TCP,AES-192,11.99,Normal
Node_20,Node_5,533,TCP,AES-192,9.71,Normal
Node_9,Node_19,764,TCP,AES-256,6.32,Normal
Node_1,Node_5,811,TCP,AES-256,9.07,Drop_Attack
Node_16,Node_5,120,TCP,AES-192,2,Replay_Attack
Node_18,Node_5,1189,UDP,AES-128,21.39,Normal
Node_5,Node_20,985,TCP,AES-192,3.83,Normal
Node_7,Node_17,1263,UDP,AES-256,4.84,Normal
Node_4,Node_12,1160,UDP,AES-192,7.8,Normal
Node_3,Node_15,496,UDP,AES-128,16.44,Normal
Node_6,Node_1,1019,UDP,AES-192,10.07,Normal
Node_4,Node_11,439,UDP,AES-256,3.82,Normal
Node_8,Node_20,907,TCP,AES-192,16.27,Blackhole_Attack
Node_18,Node_8,1483,TCP,AES-128,13.66,Normal
Node_19,Node_16,984,TCP,AES-256,12.69,Normal
Node_15,Node_17,415,UDP,AES-192,13.58,Normal
Node_10,Node_7,1353,UDP,AES-192,21.97,Normal
Node_15,Node_18,1078,TCP,AES-256,20.93,Normal
Node_13,Node_12,1039,TCP,AES-192,6.57,Normal
Node_10,Node_8,1125,TCP,AES-128,18.12,Normal
Node_19,Node_2,527,UDP,AES-256,11.92,Normal
Node_10,Node_5,664,UDP,AES-256,12.5,Normal
Node_2,Node_1,166,UDP,AES-128,1.54,Normal
Node_14,Node_12,1053,TCP,AES-192,9.15,Normal
Node_10,Node_6,894,UDP,AES-256,5.94,Normal
Node_5,Node_6,813,UDP,AES-256,14.14,Normal
Node_2,Node_9,908,TCP,AES-128,15.36,Normal
Node_3,Node_10,1353,TCP,AES-128,0.1,Normal
Node_5,Node_16,559,TCP,AES-256,9.89,Drop_Attack
Node_6,Node_14,700,TCP,AES-192,15.61,Normal
Node_11,Node_15,1234,TCP,AES-128,9.07,Normal
Node_17,Node_9,321,TCP,AES-128,13.65,Normal
Node_20,Node_17,622,UDP,AES-192,11.76,Normal
Node_19,Node_18,1369,TCP,AES-256,11.71,Normal
Node_20,Node_14,1465,UDP,AES-256,8.64,Normal
Node_16,Node_3,786,TCP,AES-256,3.92,Replay_Attack
Node_6,Node_11,1016,TCP,AES-192,4.39,Normal
Node_2,Node_8,357,TCP,AES-256,13.55,Blackhole_Attack
Node_10,Node_16,896,TCP,AES-256,10.1,Normal
Node_5,Node_16,1094,UDP,AES-128,9.31,Normal
Node_11,Node_12,596,TCP,AES-256,7.88,Normal
Node_6,Node_9,319,UDP,AES-256,8.47,Normal
Node_5,Node_2,950,UDP,AES-192,15.23,Normal
Node_9,Node_20,524,TCP,AES-192,8.32,Normal
Node_19,Node_13,1267,TCP,AES-192,3.29,Normal
Node_7,Node_20,439,UDP,AES-128,13.72,Normal
Node_18,Node_8,748,UDP,AES-128,8.98,Normal
Node_17,Node_4,517,TCP,AES-128,10.16,Normal
Node_8,Node_10,761,TCP,AES-256,18.04,Normal
Node_7,Node_2,434,TCP,AES-192,9.9,Normal
Node_6,Node_5,664,UDP,AES-192,11.45,Blackhole_Attack
Node_7,Node_16,386,TCP,AES-128,4.11,Normal
Node_2,Node_12,212,UDP,AES-128,8.9,Replay_Attack
Node_1,Node_17,247,UDP,AES-192,13.05,Normal
Node_16,Node_2,1267,UDP,AES-256,2.22,Normal
Node_2,Node_10,375,TCP,AES-256,11,Normal
Node_10,Node_12,869,UDP,AES-128,10.5,Blackhole_Attack
Node_12,Node_3,333,UDP,AES-128,10.21,Normal
Node_2,Node_17,1122,TCP,AES-256,15.19,Replay_Attack
Node_12,Node_1,779,TCP,AES-256,11.67,Normal
Node_20,Node_9,204,UDP,AES-128,17.39,Normal
Node_16,Node_11,797,UDP,AES-128,5.03,Normal
Node_13,Node_15,536,TCP,AES-256,10.68,Normal
Node_5,Node_10,902,TCP,AES-128,10.42,Normal
Node_14,Node_4,904,TCP,AES-128,4.65,Normal
Node_18,Node_12,949,TCP,AES-192,14.78,Replay_Attack
Node_3,Node_12,149,UDP,AES-128,21.62,Blackhole_Attack
Node_13,Node_18,798,UDP,AES-256,9.91,Normal
Node_3,Node_11,452,TCP,AES-256,12.53,Normal
Node_1,Node_18,150,TCP,AES-128,10.42,Drop_Attack
Node_14,Node_4,166,TCP,AES-256,6.43,Blackhole_Attack
Node_18,Node_4,1165,TCP,AES-128,0.9,Normal
Node_13,Node_4,854,TCP,AES-256,6.47,Normal
Node_14,Node_18,1032,UDP,AES-128,3.04,Normal
Node_12,Node_15,1284,TCP,AES-192,18.52,Normal
Node_19,Node_13,748,UDP,AES-256,9.42,Normal
Node_6,Node_14,1044,TCP,AES-256,8.27,Drop_Attack
Node_16,Node_6,67,TCP,AES-256,14.45,Normal
Node_10,Node_16,380,TCP,AES-192,4.39,Normal
Node_14,Node_10,100,UDP,AES-256,6.17,Normal
Node_1,Node_19,518,TCP,AES-192,10.34,Normal
Node_17,Node_20,1351,UDP,AES-128,15.14,Normal
Node_12,Node_10,1308,TCP,AES-192,12.51,Normal
Node_3,Node_10,857,UDP,AES-192,11.24,Normal
Node_14,Node_13,1142,UDP,AES-192,10.39,Normal
Node_18,Node_11,1070,TCP,AES-128,12,Normal
Node_12,Node_15,157,UDP,AES-256,11.01,Normal
Node_12,Node_14,488,UDP,AES-128,4.85,Normal
Node_3,Node_18,163,UDP,AES-128,10.23,Normal
Node_5,Node_1,130,TCP,AES-192,4.63,Normal
Node_12,Node_15,742,TCP,AES-128,10.41,Normal
Node_16,Node_17,559,TCP,AES-256,7.6,Normal
Node_13,Node_17,1472,UDP,AES-128,22.7,Normal
Node_6,Node_15,284,UDP,AES-192,9.8,Normal
Node_5,Node_1,275,TCP,AES-192,2.98,Normal
Node_5,Node_13,658,UDP,AES-192,9.33,Replay_Attack
Node_10,Node_20,128,TCP,AES-256,12.6,Normal
Node_18,Node_7,1227,UDP,AES-192,18.37,Normal
Node_8,Node_18,1108,UDP,AES-128,7.05,Normal
Node_4,Node_14,503,TCP,AES-128,2.09,Normal
Node_10,Node_8,1141,TCP,AES-256,14.08,Replay_Attack
Node_10,Node_8,704,TCP,AES-256,3.1,Normal
Node_8,Node_1,1071,UDP,AES-128,7.82,Normal
Node_19,Node_20,1382,UDP,AES-192,8.71,Normal
Node_14,Node_13,376,UDP,AES-256,9.65,Normal
Node_4,Node_18,1304,UDP,AES-128,13.45,Replay_Attack
Node_11,Node_14,178,TCP,AES-128,6.58,Replay_Attack
Node_10,Node_2,826,UDP,AES-256,8.63,Normal
Node_4,Node_7,800,TCP,AES-256,9.93,Normal
Node_19,Node_2,601,TCP,AES-256,10.75,Normal
Node_6,Node_18,88,UDP,AES-128,10.49,Normal
Node_14,Node_2,1174,TCP,AES-128,12.18,Normal
Node_5,Node_17,1143,UDP,AES-192,14.22,Normal
Node_20,Node_2,1259,UDP,AES-128,11.96,Normal
Node_11,Node_5,1034,UDP,AES-256,12.27,Normal
Node_18,Node_10,684,UDP,AES-128,2.09,Replay_Attack
